43197,1.97869,1.54664
43296,1.97417,1.55011
43395,1.98269,1.55345
43543,1.98882,1.55672
43699,1.99095,1.5602
43856,1.99998,1.56346
44013,2.0018,1.56683
43536,2.00996,1.57012
42876,2.00635,1.5733
42216,2.02476,1.57667
41556,2.02336,1.57992
41223,2.03511,1.58338
41020,2.03885,1.58684
40817,2.04409,1.59004
40614,2.0494,1.59336
40541,2.05517,1.59683
40536,2.05285,1.60007
40532,2.05133,1.60349
40527,2.06926,1.60682
40766,2.0717,1.61013
41174,2.07685,1.61346
41582,2.08137,1.61664
41990,2.08635,1.61999
41665,2.09583,1.62336
40683,2.09937,1.62662
39700,2.11036,1.63003
38717,2.10597,1.63345
38086,2.11289,1.6367
37860,2.11264,1.64011
37634,2.1284,1.64343
37408,2.12836,1.6468
37385,2.13562,1.65016
37666,2.14022,1.65335
37947,2.14168,1.65667
38228,2.14294,1.66003
38204,2.15265,1.66333
37590,2.15623,1.66675
36976,2.16381,1.67008
36362,2.16794,1.67339
36036,2.16942,1.67678
36454,2.17477,1.67999
36872,2.18895,1.68339
37291,2.18669,1.68678
37518,2.20603,1.69012
37048,2.21363,1.6935
36579,2.20865,1.69675
36110,2.21671,1.69999
35624,2.22561,1.70339
35043,2.23017,1.70664
34463,2.23467,1.71001
33882,2.23982,1.71328
33339,2.24229,1.7167
33162,2.2539,1.7201
32986,2.26505,1.72341
32809,2.26345,1.72671
32635,2.26766,1.73018
32518,2.27068,1.7334
32401,2.27927,1.73672
32284,2.28313,1.74011
32167,2.29007,1.74331
32298,2.29777,1.74667
32437,2.307,1.74991
32576,2.31446,1.75338
32716,2.30982,1.75682
32388,2.31963,1.76004
32010,2.3277,1.76342
31633,2.32997,1.76684
31255,2.33963,1.77008
31348,2.33747,1.77351
31529,2.35049,1.77674
31710,2.34843,1.78003
31891,2.36304,1.78336
31778,2.36729,1.78661
31582,2.36719,1.79003
31386,2.38346,1.7934
31190,2.38418,1.79664
31129,2.38964,1.80005
31120,2.39354,1.80344
31112,2.41029,1.80665
31103,2.40901,1.81011
30818,2.41812,1.81342
30388,2.42642,1.81683
29958,2.43469,1.82008
29528,2.43988,1.82333
29532,2.43753,1.82669
29835,2.45035,1.83002
30137,2.45138,1.83333
30440,2.46666,1.8367
30498,2.46652,1.84006
30342,2.47332,1.84334
30185,2.47214,1.84674
30029,2.484,1.85003
29949,2.49306,1.85347
29957,2.49936,1.85672
29965,2.4988,1.86012
29973,2.50545,1.86348
29991,2.51725,1.86672
30025,2.52654,1.87001
30058,2.52642,1.87336
30091,2.53481,1.87662
30199,2.54142,1.87999
30447,2.55435,1.88342
30695,2.56132,1.88667
30944,2.56389,1.89004
31088,2.57113,1.89334
30969,2.57957,1.89681
30849,2.58831,1.90015
30729,2.59037,1.9034
30619,2.59887,1.90676
30543,2.61123,1.91014
30468,2.60701,1.91334
30393,2.60736,1.91672
30264,2.61822,1.92007
29853,2.62795,1.92333
29442,2.62844,1.92663
29031,2.64429,1.93001
28656,2.64538,1.93344
28625,2.65393,1.93681
28595,2.66051,1.9401
28565,2.66451,1.9435
28535,2.672,1.94683
28527,2.67314,1.95003
28519,2.69149,1.95341
28511,2.68932,1.95663
28503,2.70156,1.96004
28174,2.71374,1.96326
27835,2.71276,1.96672
27497,2.71996,1.97016
27158,2.73276,1.97339
27146,2.72785,1.97679
27166,2.74046,1.98017
27187,2.74647,1.9835
27207,2.76007,1.98673
27224,2.75561,1.99013
27239,2.7632,1.99333
27255,2.77472,1.99664
27271,2.77546,1.9999
27079,2.78696,2.00342
26830,2.79637,2.00683
26581,2.7964,2.01004
26332,2.81628,2.0135
26392,2.81333,2.01683
26572,2.81925,2.0201
26751,2.82174,2.02349
26931,2.82925,2.02682
27067,2.84087,2.03
27180,2.84348,2.0333
27294,2.85466,2.03668
27408,2.85994,2.0401
27335,2.87206,2.04344
27137,2.8689,2.04671
26938,2.88068,2.05008
26740,2.88696,2.05345
26745,2.89358,2.05675
26927,2.90849,2.06018
27110,2.91274,2.06344
27292,2.91976,2.06677
27373,2.93134,2.07006
27340,2.9279,2.07332
27307,2.94188,2.0767
27275,2.95762,2.07996
27177,2.97029,2.08334
26987,2.96905,2.08676
26797,2.99196,2.09011
26607,3.00061,2.09336
26377,3.00313,2.09678
26074,3.02313,2.10009
25770,3.02548,2.10342
25467,3.03577,2.10672
25403,3.04493,2.11007
25941,3.06696,2.11343
26480,3.07447,2.11662
27018,3.07933,2.12002
27336,3.099,2.12342
26886,3.10009,2.12672
26436,3.11972,2.13004
25986,3.12936,2.13345
25605,3.14157,2.13673
25587,3.15263,2.14012
25569,3.17825,2.14335
25551,3.17676,2.14684
25528,3.18783,2.15012
25458,3.20124,2.15335
25389,3.20873,2.15671
25319,3.22331,2.16008
25249,3.23965,2.1633
25190,3.25343,2.16676
25130,3.26747,2.17015
25070,3.28514,2.17341
25010,3.29407,2.1768
24816,3.30597,2.17999
24618,3.32627,2.18343
24420,3.3366,2.18677
24223,3.35917,2.19017
24053,3.37209,2.19349
23886,3.39044,2.19676
23720,3.40355,2.19998
23553,3.42253,2.20339
23649,3.44465,2.20671
23792,3.4555,2.20999
23935,3.46692,2.21326
24078,3.48742,2.21666
24052,3.50503,2.2201
23979,3.52114,2.22334
23907,3.54334,2.22676
23834,3.55488,2.23018
23663,3.5811,2.23341
23455,3.59002,2.23669
23247,3.60817,2.24002
23038,3.6285,2.24327
23017,3.65058,2.24669
23091,3.66851,2.24993
23165,3.6864,2.25335
23239,3.70632,2.2567
23207,3.72193,2.26
23103,3.74901,2.26344
22998,3.76969,2.26683
22894,3.78132,2.27006
22798,3.80884,2.27356
22708,3.83171,2.2768
22617,3.84871,2.28001
22527,3.87359,2.28335
22385,3.90586,2.28659
22187,3.91697,2.29007
21989,3.93972,2.29343
21791,3.9612,2.29665
21617,3.98951,2.3001
21478,4.0164,2.30346
21339,4.0242,2.30668
21200,4.05577,2.31013
21152,4.07675,2.31345
21273,4.08754,2.31681
21394,4.11901,2.32009
21515,4.14438,2.32331
21536,4.16401,2.3267
21312,4.17856,2.32993
21087,4.20934,2.33336
20863,4.23652,2.33683
20674,4.25339,2.34003
20608,4.28234,2.34339
20542,4.31185,2.34685
20476,4.3281,2.35005
20411,4.35956,2.35348
20355,4.38575,2.35681
20298,4.40605,2.36001
20242,4.4322,2.36337
20171,4.45175,2.36659
19979,4.48252,2.36998
19786,4.51173,2.3734
19593,4.53624,2.37663
19400,4.55424,2.38007
19187,4.5824,2.38348
18974,4.61225,2.38673
18760,4.64166,2.39017
18547,4.66027,2.39342
18650,4.68201,2.39679
18761,4.71314,2.40015
18871,4.73307,2.40332
18982,4.76482,2.40669
18771,4.7848,2.41007
18530,4.81523,2.41334
18289,4.84069,2.41676
18048,4.86745,2.42009
17912,4.9031,2.4234
17794,4.92878,2.42678
17675,4.95389,2.42998
17557,4.98433,2.43344
17413,5.00985,2.43681
17263,5.03327,2.44013
17113,5.05864,2.44349
16962,5.08691,2.44674
16915,5.1158,2.45
16905,5.14274,2.45343
16896,5.17067,2.45665
16886,5.19228,2.46002
16816,5.21375,2.4633
16716,5.24859,2.4667
16615,5.27042,2.47013
16515,5.30172,2.47343
16365,5.32674,2.47671
16183,5.35363,2.48019
16002,5.38369,2.48337
15820,5.41554,2.48666
15763,5.43433,2.49006
15811,5.46436,2.49331
15860,5.49097,2.49666
15908,5.5115,2.49992
15923,5.55128,2.50339
15901,5.57757,2.50683
15879,5.60818,2.51005
15857,5.63723,2.51347
15787,5.66495,2.51685
15649,5.68598,2.52005
15511,5.71118,2.52353
15373,5.7407,2.52672
15294,5.76665,2.53
15325,5.79187,2.53336
15356,5.82627,2.5366
15386,5.85051,2.54006
15349,5.8813,2.54344
15147,5.90597,2.54668
14945,5.93736,2.5501
14742,5.96791,2.55349
14565,5.99473,2.55668
14473,6.02374,2.56009
14380,6.05078,2.56342
14287,6.0779,2.56681
14197,6.10515,2.57005
14126,6.13203,2.57335
14055,6.16268,2.57679
13983,6.19252,2.58015
13906,6.22284,2.58337
13777,6.25034,2.58678
13647,6.27202,2.59014
13518,6.30261,2.59336
13386,6.32357,2.59679
13195,6.35956,2.60009
13003,6.37907,2.6035
12812,6.41742,2.60675
12620,6.43595,2.61011
12695,6.47207,2.61342
12775,6.49561,2.61667
12854,6.53412,2.62003
12934,6.56234,2.62339
12891,6.58287,2.62666
12838,6.62069,2.62999
12784,6.64254,2.63344
12731,6.67032,2.63669
12698,6.69666,2.64003
12668,6.72761,2.64334
12639,6.74376,2.64684
12609,6.77674,2.65013
12575,6.79302,2.65331
12540,6.82162,2.65667
12505,6.85676,2.66003
12470,6.88424,2.66326
12453,6.91718,2.66674
12443,6.93469,2.67009
12433,6.96793,2.67332
12424,6.99718,2.67661
12330,7.02387,2.68003
12196,7.05162,2.68346
12062,7.07893,2.68681
11928,7.1057,2.69014
11825,7.13107,2.69348
11742,7.16445,2.69681
11659,7.179,2.70006
